timestamp,millis,accX,accY,accZ,gyroX,gyroY,gyroZ, loggingValueSpeed, loggingValueSteering
2024-12-20 10:50:42,169080, -0.22, -0.05, 9.42, 1.94, -0.56, -0.13, 4921, 3702
2024-12-20 10:50:42,169084, -0.19, 0.06, 9.44, 1.94, -0.56, -0.13, 4921, 3702
2024-12-20 10:50:42,169101, -0.32, -0.24, 9.48, 0.62, 0.31, 0.25, 4921, 3702
2024-12-20 10:50:42,169108, -0.32, -0.24, 9.48, 0.62, 0.31, 0.25, 4921, 3702
2024-12-20 10:50:42,169111, -0.26, -0.01, 9.40, 0.56, 0.31, -0.37, 4921, 3702
2024-12-20 10:50:42,169118, -0.26, -0.01, 9.40, 0.56, 0.31, -0.37, 4921, 3702
2024-12-20 10:50:42,169121, -0.27, -0.08, 9.36, 1.25, 0.25, 0.13, 4921, 3702
2024-12-20 10:50:42,169128, -0.27, -0.08, 9.36, 1.25, 0.25, 0.13, 4921, 3702
2024-12-20 10:50:42,169131, -0.31, -0.70, 9.38, 1.37, 0.13, -0.19, 4921, 3702
2024-12-20 10:50:42,169152, -0.31, -0.70, 9.38, 1.37, 0.13, -0.19, 4921, 3702
2024-12-20 10:50:42,169157, -0.36, 0.11, 9.29, 2.44, 0.00, -0.50, 4921, 3702
2024-12-20 10:50:42,169160, -0.36, 0.11, 9.29, 2.37, -0.62, -0.44, 4921, 3702
2024-12-20 10:50:42,169166, -0.15, 0.62, 9.35, 2.37, -0.62, -0.44, 4921, 3702
2024-12-20 10:50:42,169170, -0.15, 0.62, 9.35, 0.06, -0.62, -0.50, 4921, 3702
2024-12-20 10:50:42,169176, -0.04, 0.37, 9.44, 0.06, -0.62, -0.50, 4921, 3702
2024-12-20 10:50:42,169180, -0.04, 0.37, 9.44, -2.62, -0.06, -0.19, 4921, 3702
2024-12-20 10:50:42,169184, -0.14, -0.10, 9.43, -2.62, -0.06, -0.19, 4921, 3702
2024-12-20 10:50:42,169189, -0.14, -0.10, 9.43, -2.62, -0.06, -0.19, 4921, 3702
2024-12-20 10:50:42,169194, -0.21, -0.38, 9.37, -2.94, 1.19, 0.25, 4921, 3702
2024-12-20 10:50:42,169200, -0.21, -0.38, 9.37, -2.94, 1.19, 0.25, 4921, 3702
2024-12-20 10:50:42,169206, -0.53, -0.25, 9.40, -2.00, 1.12, 0.00, 4921, 3702
2024-12-20 10:50:42,169210, -0.53, -0.25, 9.40, -1.50, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169216, -0.24, -0.22, 9.35, -1.50, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169220, -0.24, -0.22, 9.35, -1.12, -0.50, -0.31, 4921, 3702
2024-12-20 10:50:42,169226, -0.17, -0.06, 9.43, -1.12, -0.50, -0.31, 4921, 3702
2024-12-20 10:50:42,169230, -0.17, -0.06, 9.43, -1.06, 0.25, -0.37, 4921, 3702
2024-12-20 10:50:42,169234, -0.18, 0.02, 9.44, -1.06, 0.25, -0.37, 4921, 3702
2024-12-20 10:50:42,169241, -0.38, -0.05, 9.46, -1.37, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:42,169246, -0.38, -0.05, 9.46, -1.37, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:42,169251, -0.33, -0.10, 9.39, -1.31, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169258, -0.33, -0.10, 9.39, -1.31, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169261, -0.30, -0.20, 9.41, -1.06, -0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169268, -0.30, -0.20, 9.41, -1.06, -0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169271, -0.24, -0.13, 9.43, -0.37, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169278, -0.24, -0.13, 9.43, -0.37, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169281, -0.26, 0.06, 9.39, 0.06, -0.19, 0.19, 4921, 3702
2024-12-20 10:50:42,169292, -0.26, 0.06, 9.39, 0.06, -0.19, 0.19, 4921, 3702
2024-12-20 10:50:42,169296, -0.26, 0.02, 9.41, -0.62, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:42,169300, -0.26, 0.02, 9.41, -1.06, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169305, -0.26, -0.06, 9.41, -1.06, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169310, -0.26, -0.06, 9.41, -1.06, 0.25, -0.19, 4921, 3702
2024-12-20 10:50:42,169315, -0.31, -0.15, 9.45, -1.06, 0.25, -0.19, 4921, 3702
2024-12-20 10:50:42,169320, -0.31, -0.15, 9.45, -0.88, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:42,169325, -0.32, -0.29, 9.43, -0.88, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:42,169330, -0.32, -0.29, 9.43, -0.31, -0.50, -0.06, 4921, 3702
2024-12-20 10:50:42,169334, -0.27, -0.09, 9.30, -0.31, -0.50, -0.06, 4921, 3702
2024-12-20 10:50:42,169349, -0.27, -0.07, 9.53, 0.13, 0.37, 0.00, 4921, 3702
2024-12-20 10:50:42,169351, -0.27, -0.03, 9.41, 0.00, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169358, -0.27, -0.03, 9.41, 0.00, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169361, -0.32, -0.05, 9.41, -0.19, 0.37, 0.00, 4921, 3702
2024-12-20 10:50:42,169368, -0.32, -0.05, 9.41, -0.19, 0.37, 0.00, 4921, 3702
2024-12-20 10:50:42,169371, -0.26, -0.10, 9.39, -0.19, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169378, -0.26, -0.10, 9.39, -0.19, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169381, -0.29, -0.11, 9.39, -0.19, -0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169397, -0.29, -0.11, 9.39, -0.19, -0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169401, -0.27, -0.07, 9.40, 0.00, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:42,169405, -0.28, -0.01, 9.42, 0.00, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:42,169410, -0.28, -0.01, 9.42, -0.13, -0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169415, -0.28, 0.00, 9.36, -0.13, -0.19, -0.13, 4921, 3702
2024-12-20 10:50:42,169420, -0.28, 0.00, 9.36, -0.25, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169425, -0.25, -0.11, 9.42, -0.25, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169431, -0.25, -0.11, 9.42, -0.25, 0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169434, -0.29, -0.12, 9.39, -0.25, 0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169451, -0.30, -0.06, 9.41, 0.25, -0.06, 0.06, 4921, 3702
2024-12-20 10:50:42,169458, -0.30, -0.06, 9.41, 0.25, -0.06, 0.06, 4921, 3702
2024-12-20 10:50:42,169461, -0.23, -0.02, 9.42, 0.25, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169468, -0.23, -0.02, 9.42, 0.25, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169471, -0.25, -0.01, 9.42, 0.06, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:42,169478, -0.25, -0.01, 9.42, 0.06, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:42,169481, -0.26, -0.01, 9.39, -0.25, 0.25, 0.00, 4921, 3702
2024-12-20 10:50:42,169502, -0.26, -0.01, 9.39, -0.25, 0.25, 0.00, 4921, 3702
2024-12-20 10:50:42,169506, -0.28, -0.06, 9.37, -0.81, 0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169510, -0.28, -0.06, 9.37, -0.56, -0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169515, -0.25, -0.12, 9.39, -0.56, -0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169520, -0.25, -0.12, 9.39, -0.62, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:42,169525, -0.26, -0.12, 9.42, -0.62, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:42,169531, -0.26, -0.12, 9.42, -0.56, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:42,169534, -0.30, -0.11, 9.40, -0.56, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:42,169540, -0.30, -0.11, 9.40, -0.19, 0.25, 0.13, 4921, 3702
2024-12-20 10:50:42,169545, -0.30, -0.12, 9.41, -0.19, 0.25, 0.13, 4921, 3702
2024-12-20 10:50:42,169550, -0.30, -0.12, 9.41, 0.00, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169555, -0.31, -0.09, 9.41, 0.00, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169560, -0.31, -0.09, 9.41, 0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169565, -0.25, -0.08, 9.39, 0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169570, -0.25, -0.08, 9.39, 0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169575, -0.28, -0.09, 9.40, 0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169581, -0.28, -0.09, 9.40, 0.25, 0.13, -0.19, 4921, 3702
2024-12-20 10:50:42,169584, -0.28, -0.08, 9.40, 0.25, 0.13, -0.19, 4921, 3702
2024-12-20 10:50:42,169591, -0.30, -0.11, 9.42, 0.19, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:42,169598, -0.30, -0.11, 9.42, 0.19, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:42,169601, -0.29, -0.10, 9.41, 0.50, 0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169608, -0.29, -0.10, 9.41, 0.50, 0.06, -0.13, 4921, 3702
2024-12-20 10:50:42,169611, -0.26, -0.04, 9.41, 0.50, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169618, -0.26, -0.04, 9.41, 0.50, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169621, -0.29, 0.00, 9.42, 0.56, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169628, -0.29, 0.00, 9.42, 0.56, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:42,169632, -0.27, 0.01, 9.38, 0.25, 0.00, 0.13, 4921, 3702
2024-12-20 10:50:42,169642, -0.27, 0.01, 9.38, 0.25, 0.00, 0.13, 4921, 3702
2024-12-20 10:50:42,169646, -0.27, -0.09, 9.43, 0.06, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:42,169650, -0.27, -0.09, 9.43, -0.19, 0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169655, -0.27, -0.13, 9.40, -0.19, 0.13, 0.00, 4921, 3702
2024-12-20 10:50:42,169660, -0.27, -0.13, 9.40, -0.06, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169665, -0.27, -0.09, 9.40, -0.06, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:42,169670, -0.27, -0.09, 9.40, 0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169675, -0.31, -0.05, 9.42, 0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:42,169681, -0.31, -0.05, 9.42, 0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:42,169684, -0.24, -0.02, 9.39, 0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:42,169699, -0.24, -0.07, 9.43, 0.00, 0.13, -0.13, 4921, 3702
2024-12-20 10:50:42,169701, -0.26, -0.10, 9.40, -0.19, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:42,169708, -0.26, -0.10, 9.40, -0.19, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:42,169712, -0.31, -0.11, 9.40, -0.06, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:42,169718, -0.31, -0.11, 9.40, -0.06, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:42,169722, -0.30, -0.07, 9.41, 0.00, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:42,169728, -0.30, -0.07, 9.41, 0.00, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:43,169732, -0.27, -0.05, 9.43, 0.19, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:43,169747, -0.27, -0.05, 9.43, 0.19, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:43,169751, -0.26, -0.05, 9.45, 0.13, -0.06, 0.13, 4921, 3702
2024-12-20 10:50:43,169754, -0.29, -0.05, 9.42, 0.13, -0.06, 0.13, 4921, 3702
2024-12-20 10:50:43,169761, -0.29, -0.05, 9.42, 0.00, 0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,169764, -0.26, -0.06, 9.39, 0.00, 0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,169771, -0.26, -0.06, 9.39, 0.06, 0.25, -0.06, 4921, 3702
2024-12-20 10:50:43,169774, -0.30, -0.10, 9.42, 0.06, 0.25, -0.06, 4921, 3702
2024-12-20 10:50:43,169781, -0.30, -0.10, 9.42, 0.00, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169784, -0.25, -0.09, 9.39, 0.00, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169802, -0.30, -0.05, 9.38, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,169808, -0.30, -0.05, 9.38, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,169812, -0.28, -0.05, 9.41, 0.25, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,169818, -0.28, -0.05, 9.41, 0.25, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,169822, -0.28, -0.09, 9.41, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,169828, -0.28, -0.09, 9.41, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,169832, -0.27, -0.05, 9.43, 0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169852, -0.27, -0.05, 9.43, 0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169855, -0.29, -0.08, 9.40, 0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,169861, -0.29, -0.08, 9.40, 0.00, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:43,169864, -0.26, -0.09, 9.40, 0.00, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:43,169871, -0.26, -0.09, 9.40, 0.00, 0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,169874, -0.30, -0.03, 9.41, 0.00, 0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,169881, -0.30, -0.03, 9.41, 0.00, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,169884, -0.30, -0.02, 9.40, 0.00, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,169890, -0.30, -0.02, 9.40, 0.00, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,169894, -0.29, -0.03, 9.45, 0.00, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,169901, -0.29, -0.03, 9.45, -0.19, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:43,169904, -0.25, -0.11, 9.38, -0.19, -0.19, 0.00, 4921, 3702
2024-12-20 10:50:43,169911, -0.25, -0.11, 9.38, -0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,169914, -0.32, -0.11, 9.52, -0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,169921, -0.32, -0.11, 9.52, -0.19, -0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,169924, -0.22, -0.06, 9.29, -0.19, -0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,169931, -0.22, -0.06, 9.29, 0.00, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169934, -0.34, -0.09, 9.41, 0.00, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,169942, -0.25, -0.05, 9.41, 0.00, -0.13, 0.13, 4921, 3702
2024-12-20 10:50:43,169948, -0.25, -0.05, 9.41, 0.00, -0.13, 0.13, 4921, 3702
2024-12-20 10:50:43,169952, -0.25, -0.05, 9.41, -0.06, 0.06, -0.19, 4921, 3702
2024-12-20 10:50:43,169958, -0.27, -0.08, 9.40, -0.06, 0.06, -0.19, 4921, 3702
2024-12-20 10:50:43,169962, -0.27, -0.08, 9.40, -0.13, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:43,169968, -0.28, -0.11, 9.41, -0.13, 0.19, -0.13, 4921, 3702
2024-12-20 10:50:43,169972, -0.28, -0.11, 9.41, 0.00, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,169978, -0.29, -0.05, 9.42, 0.00, -0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,169982, -0.29, -0.05, 9.42, -0.13, -0.13, -0.13, 4921, 3702
2024-12-20 10:50:43,169992, -0.26, -0.03, 9.42, -0.13, -0.13, -0.13, 4921, 3702
2024-12-20 10:50:43,169995, -0.25, -0.08, 9.41, -0.19, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170001, -0.25, -0.08, 9.41, -0.19, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170004, -0.28, -0.10, 9.38, -0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170011, -0.28, -0.10, 9.38, -0.13, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170014, -0.31, -0.08, 9.41, -0.13, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170021, -0.31, -0.08, 9.41, -0.13, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170024, -0.30, -0.12, 9.39, -0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170031, -0.30, -0.12, 9.39, -0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170034, -0.29, -0.11, 9.40, 0.06, 0.06, -0.13, 4921, 3702
2024-12-20 10:50:43,170049, -0.29, -0.09, 9.43, 0.25, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:43,170052, -0.29, -0.09, 9.43, 0.37, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:43,170058, -0.26, -0.03, 9.39, 0.37, -0.13, 0.00, 4921, 3702
2024-12-20 10:50:43,170062, -0.26, -0.03, 9.39, 0.13, 0.13, 0.13, 4921, 3702
2024-12-20 10:50:43,170068, -0.25, -0.11, 9.40, 0.13, 0.13, 0.13, 4921, 3702
2024-12-20 10:50:43,170072, -0.25, -0.11, 9.40, -0.13, 0.00, 0.06, 4921, 3702
2024-12-20 10:50:43,170078, -0.27, -0.09, 9.38, -0.13, 0.00, 0.06, 4921, 3702
2024-12-20 10:50:43,170082, -0.27, -0.09, 9.38, 0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170097, -0.31, -0.09, 9.38, 0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170101, -0.25, -0.02, 9.43, 0.25, -0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170104, -0.25, -0.02, 9.42, 0.25, -0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170111, -0.25, -0.02, 9.42, 0.25, -0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170114, -0.26, -0.01, 9.42, 0.00, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170121, -0.26, -0.01, 9.42, 0.00, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170124, -0.30, -0.04, 9.41, -0.37, 0.25, -0.06, 4921, 3702
2024-12-20 10:50:43,170131, -0.30, -0.04, 9.41, -0.37, 0.25, -0.06, 4921, 3702
2024-12-20 10:50:43,170134, -0.27, -0.11, 9.42, -0.37, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170152, -0.28, -0.12, 9.39, -0.06, -0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,170158, -0.28, -0.03, 9.39, -0.06, -0.06, 0.06, 4921, 3702
2024-12-20 10:50:43,170162, -0.28, -0.03, 9.39, -0.06, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170168, -0.30, -0.05, 9.41, -0.06, -0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170172, -0.30, -0.05, 9.41, -0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170178, -0.26, -0.10, 9.39, -0.31, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170182, -0.26, -0.10, 9.39, -0.37, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170202, -0.28, -0.15, 9.40, -0.37, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170205, -0.26, -0.02, 9.42, -0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170211, -0.26, -0.02, 9.42, -0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170214, -0.25, -0.02, 9.44, -0.31, 0.00, -0.13, 4921, 3702
2024-12-20 10:50:43,170221, -0.25, -0.02, 9.44, -0.31, 0.00, -0.13, 4921, 3702
2024-12-20 10:50:43,170224, -0.28, -0.08, 9.41, -0.37, -0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170231, -0.28, -0.08, 9.41, -0.37, -0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170234, -0.28, -0.14, 9.42, -0.56, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170241, -0.28, -0.14, 9.42, -0.56, 0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170244, -0.29, -0.09, 9.40, -0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170251, -0.29, -0.09, 9.40, -0.13, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170254, -0.26, 0.00, 9.42, 0.06, -0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170261, -0.26, 0.00, 9.42, 0.06, -0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170264, -0.25, -0.01, 9.40, -0.13, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:43,170271, -0.25, -0.01, 9.40, -0.13, -0.25, 0.00, 4921, 3702
2024-12-20 10:50:43,170274, -0.29, -0.09, 9.44, -0.44, -0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170281, -0.29, -0.09, 9.44, -0.44, -0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170284, -0.27, -0.19, 9.39, -0.44, -0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170292, -0.27, -0.19, 9.39, -0.25, 0.13, -0.13, 4921, 3702
2024-12-20 10:50:43,170298, -0.32, -0.16, 9.41, -0.25, 0.13, -0.13, 4921, 3702
2024-12-20 10:50:43,170302, -0.32, -0.16, 9.41, 0.25, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170308, -0.24, -0.12, 9.39, 0.25, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170312, -0.24, -0.12, 9.39, 0.50, 0.00, 0.06, 4921, 3702
2024-12-20 10:50:43,170318, -0.27, -0.03, 9.39, 0.50, 0.00, 0.06, 4921, 3702
2024-12-20 10:50:43,170322, -0.27, -0.03, 9.39, 0.50, -0.19, 0.13, 4921, 3702
2024-12-20 10:50:43,170328, -0.28, -0.02, 9.39, 0.50, -0.19, 0.13, 4921, 3702
2024-12-20 10:50:43,170332, -0.28, -0.02, 9.39, 0.19, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170342, -0.28, -0.06, 9.42, 0.19, 0.13, -0.06, 4921, 3702
2024-12-20 10:50:43,170345, -0.31, -0.05, 9.43, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170351, -0.31, -0.05, 9.43, 0.06, 0.00, 0.00, 4921, 3702
2024-12-20 10:50:43,170354, -0.24, -0.13, 9.43, 0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170361, -0.24, -0.13, 9.43, 0.06, 0.06, -0.06, 4921, 3702
2024-12-20 10:50:43,170364, -0.25, -0.07, 9.42, -0.06, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170371, -0.25, -0.07, 9.42, -0.06, 0.06, 0.00, 4921, 3702
2024-12-20 10:50:43,170374, -0.31, 0.03, 9.37, 0.50, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,170381, -0.31, 0.03, 9.37, 0.50, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,170384, -0.24, 0.00, 9.42, 0.06, 0.13, 0.06, 4921, 3702
2024-12-20 10:50:43,170399, -0.29, -0.17, 9.37, -0.44, -0.06, 0.19, 4921, 3702
2024-12-20 10:50:43,170402, -0.29, -0.17, 9.37, -0.25, 0.25, 0.00, 4921, 3702
2024-12-20 10:50:43,170408, -0.30, -0.18, 9.41, -0.25, 0.25, 0.00, 4921, 3702
2024-12-20 10:50:43,170412, -0.30, -0.18, 9.41, 0.13, 0.19, 0.19, 4921, 3702
2024-12-20 10:50:43,170418, -0.31, -0.11, 9.39, 0.13, 0.19, 0.19, 4921, 3702
2024-12-20 10:50:43,170422, -0.31, -0.11, 9.39, 0.56, -0.13, 0.25, 4921, 3702
2024-12-20 10:50:43,170428, -0.26, 0.04, 9.44, 0.56, -0.13, 0.25, 4921, 3702
2024-12-20 10:50:43,170432, -0.26, 0.04, 9.44, 0.37, -0.31, 0.19, 4921, 3702
2024-12-20 10:50:43,170447, -0.22, 0.05, 9.42, 0.37, -0.31, 0.19, 4921, 3702
2024-12-20 10:50:43,170451, -0.22, 0.00, 9.39, -0.25, -0.06, 0.25, 4921, 3702
2024-12-20 10:50:43,170454, -0.23, -0.14, 9.41, -0.75, 0.25, 0.50, 4921, 3702
2024-12-20 10:50:43,170461, -0.23, -0.14, 9.41, -0.75, 0.25, 0.50, 4921, 3702
2024-12-20 10:50:43,170464, -0.38, -0.27, 9.39, -0.56, 0.31, 1.19, 4921, 3702
2024-12-20 10:50:43,170471, -0.38, -0.27, 9.39, -0.56, 0.31, 1.19, 4921, 3702
2024-12-20 10:50:43,170474, -0.36, -0.18, 9.38, 0.00, 0.31, 1.50, 4921, 3702
2024-12-20 10:50:43,170481, -0.36, -0.18, 9.38, 0.00, 0.31, 1.50, 4921, 3702
2024-12-20 10:50:43,170484, -0.31, -0.07, 9.43, 0.56, 0.00, 1.44, 4921, 3702
2024-12-20 10:50:43,170502, -0.22, -0.05, 9.39, 0.50, -0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170508, -0.24, -0.04, 9.40, 0.50, -0.19, 0.06, 4921, 3702
2024-12-20 10:50:43,170512, -0.24, -0.04, 9.40, 0.13, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170518, -0.26, -0.06, 9.37, 0.13, 0.00, -0.06, 4921, 3702
2024-12-20 10:50:43,170522, -0.26, -0.06, 9.37, -0.06, 0.44, 0.06, 4921, 3702
2024-12-20 10:50:43,170528, -0.32, -0.10, 9.40, -0.06, 0.44, 0.06, 4921, 3702
2024-12-20 10:50:43,170532, -0.32, -0.10, 9.40, -0.13, 0.37, -0.06, 4921, 3702
2024-12-20 10:50:43,170552, -0.27, -0.17, 9.40, -0.13, 0.37, -0.06, 4921, 3702
2024-12-20 10:50:43,170555, -0.24, 0.00, 9.40, 0.62, 0.19, 0.81, 4921, 3702
2024-12-20 10:50:43,170561, -0.24, 0.00, 9.40, 0.62, 0.19, 0.81, 4921, 3702
2024-12-20 10:50:43,170564, -0.25, -0.03, 9.44, 0.37, 0.13, 1.31, 4921, 3702
2024-12-20 10:50:43,170571, -0.25, -0.03, 9.44, 0.37, 0.13, 1.31, 4921, 3702
